Year,Month,Actual Temperature
1847,12,-0.841
1848,1,-11.147
1848,2,-3.861
1848,3,-0.844
1848,4,3.861
1848,5,8.351
1848,6,12.835
1848,7,14.321
1848,8,14.058
1848,9,10.409
1848,10,5.424
1848,11,0.879
1848,12,-2.762
1849,1,-9.944
1849,2,-5.481
1849,3,-4.721
1849,4,-0.164
1849,5,7.911
1849,6,10.596
1849,7,14.538
1849,8,15.231
1849,9,10.208
1849,10,4.416
1849,11,1.275
1849,12,-5.415
1850,1,-13.962
1850,2,-6.468
1850,3,-7.025
1850,4,1.254
1850,5,9.096
1850,6,13.006
1850,7,16.322
1850,8,16.502
1850,9,9.925
1850,10,4.672
1850,11,-0.939
1850,12,-0.371
1851,1,-5.214
1851,2,-7.949
1851,3,-6.743
1851,4,2.885
1851,5,6.491
1851,6,12.926
1851,7,15.792
1851,8,13.937
1851,9,11.358
1851,10,6.914
1851,11,3.207
1851,12,-0.449
1852,1,-5.501
1852,2,-8.946
1852,3,-3.19
1852,4,-2.642
1852,5,7.343
1852,6,14.728
1852,7,15.74
1852,8,15.674
1852,9,11.153
1852,10,1.507
1852,11,-3.797
1852,12,-2.592
1853,1,-3.131
1853,2,-7.474
1853,3,-8.26
1853,4,-1.03
1853,5,7.976
1853,6,14.645
1853,7,16.794
1853,8,14.016
1853,9,10.756
1853,10,6.297
1853,11,2.47
1853,12,-2.469
1854,1,-9.208
1854,2,-7.465
1854,3,-3.229
1854,4,1.259
1854,5,9.715
1854,6,14.601
1854,7,17.905
1854,8,17.525
1854,9,9.052
1854,10,6.631
1854,11,-0.648
1854,12,-0.892
1855,1,-7.173
1855,2,-13.083
1855,3,-5.401
1855,4,1.009
1855,5,7.794
1855,6,13.954
1855,7,19.054
1855,8,14.555
1855,9,9.726
1855,10,6.018
1855,11,-0.391
1855,12,-7.719
1856,1,-6.084
1856,2,-10.06
1856,3,-7.585
1856,4,0.635
1856,5,6.783
1856,6,11.878
1856,7,14.955
1856,8,11.897
1856,9,9.411
1856,10,4.962
1856,11,-5.381
1856,12,-3.983
1857,1,-8.947
1857,2,-3.699
1857,3,-2.206
1857,4,0.572
1857,5,6.357
1857,6,11.52
1857,7,14.736
1857,8,16.599
1857,9,9.228
1857,10,6.642
1857,11,1.044
1857,12,0.06
1858,1,-3.561
1858,2,-5.959
1858,3,-4.098
1858,4,0.868
1858,5,8.623
1858,6,13.873
1858,7,18.931
1858,8,17.579
1858,9,12.527
1858,10,5.898
1858,11,-3.117
1858,12,-2.71
1859,1,-1.934
1859,2,-2.742
1859,3,-2.839
1859,4,1.529
1859,5,8.995
1859,6,15.021
1859,7,15.623
1859,8,14.391
1859,9,10.759
1859,10,3.918
1859,11,1.78
1859,12,-3.172
1860,1,-4.996
1860,2,-9.199
1860,3,-5.125
1860,4,2.616
1860,5,6.948
1860,6,14.06
1860,7,16.935
1860,8,15.614
1860,9,11.439
1860,10,4.657
1860,11,-0.743
1860,12,-8.007
1861,1,-14.807
1861,2,-4.845
1861,3,-1.208
1861,4,0.058
1861,5,5.822
1861,6,14.452
1861,7,18.866
1861,8,15.479
1861,9,9.752
1861,10,6.847
1861,11,-1.261
1861,12,-1.602
1862,1,-14.114
1862,2,-11.864
1862,3,-6.436
1862,4,1.102
1862,5,7.634
1862,6,11.33
1862,7,13.041
1862,8,12.579
1862,9,9.657
1862,10,5.673
1862,11,0.078
1862,12,-5.274
1863,1,-1.148
1863,2,-2.497
1863,3,-1.773
1863,4,2.413
1863,5,7.149
1863,6,13.17
1863,7,13.895
1863,8,14.492
1863,9,12.827
1863,10,7.441
1863,11,3.1
1863,12,-1.552
1864,1,-4.912
1864,2,-4.311
1864,3,-3.065
1864,4,1.73
1864,5,4.214
1864,6,13.811
1864,7,17.097
1864,8,12.436
1864,9,9.681
1864,10,1.556
1864,11,-4.574
1864,12,-3.042
1865,1,-5.086
1865,2,-12.258
1865,3,-6.75
1865,4,0.833
1865,5,7.664
1865,6,10.03
1865,7,17.689
1865,8,12.913
1865,9,9.94
1865,10,3.594
1865,11,2.303
1865,12,-1.39
1866,1,-0.25
1866,2,-8.961
1866,3,-6.813
1866,4,2.009
1866,5,5.667
1866,6,14.519
1866,7,14.541
1866,8,15.627
1866,9,13.899
1866,10,4.828
1866,11,-0.835
1866,12,-4.572
1867,1,-12.884
1867,2,-5.663
1867,3,-7.567
1867,4,-1.261
1867,5,1.684
1867,6,11.558
1867,7,14.881
1867,8,14.318
