Year,Month,Actual Temperature
1951,6,9.075
1951,7,12.781
1951,8,10.029
1951,9,5.377
1951,10,-4.299
1951,11,-9.348
1951,12,-18.948
1952,1,-21.346
1952,2,-11.92
1952,3,-9.287
1952,4,-3.071
1952,5,1.822
1952,6,8.829
1952,7,11.275
1952,8,9.196
1952,9,4.114
1952,10,-0.881
1952,11,-5.018
1952,12,-13.36
1953,1,-19.483
1953,2,-11.223
1953,3,-10.169
1953,4,-0.392
1953,5,5.22
1953,6,12.065
1953,7,12.897
1953,8,9.754
1953,9,4.946
1953,10,-3.744
1953,11,-11.039
1953,12,-13.633
1954,1,-18.715
1954,2,-19.298
1954,3,-8.902
1954,4,-2.954
1954,5,5.832
1954,6,10.019
1954,7,10.906
1954,8,9.685
1954,9,5.177
1954,10,-0.621
1954,11,-8.02
1954,12,-21.697
1955,1,-12.442
1955,2,-14.658
1955,3,-9.195
1955,4,-5.483
1955,5,2.83
1955,6,7.674
1955,7,11.635
1955,8,8.539
1955,9,4.217
1955,10,-4.564
1955,11,-18.124
1955,12,-19.32
1956,1,-19.712
1956,2,-16.667
1956,3,-11.093
1956,4,-2.077
1956,5,3.778
1956,6,8.875
1956,7,11.65
1956,8,9.933
1956,9,3.736
1956,10,-7.008
1956,11,-14.97
1956,12,-22.446
1957,1,-15.623
1957,2,-15.025
1957,3,-5.5
1957,4,-0.879
1957,5,5.673
1957,6,12.588
1957,7,11.944
1957,8,11.453
1957,9,5.478
1957,10,-0.686
1957,11,-4.529
1957,12,-19.276
1958,1,-13.243
1958,2,-10.952
1958,3,-5.67
1958,4,0.465
1958,5,4.845
1958,6,10.192
1958,7,10.955
1958,8,9.463
1958,9,3.733
1958,10,-6.622
1958,11,-11.841
1958,12,-14.825
1959,1,-18.412
1959,2,-9.912
1959,3,-14.57
1959,4,-2.874
1959,5,5.036
1959,6,11.373
1959,7,9.878
1959,8,9.85
1959,9,4.691
1959,10,-3.637
1959,11,-8.693
1959,12,-15.644
1960,1,-13.99
1960,2,-9.268
1960,3,-10.282
1960,4,-3.424
1960,5,6.598
1960,6,9.358
1960,7,11.118
1960,8,9.097
1960,9,3.624
1960,10,-2.273
1960,11,-11.56
1960,12,-9.271
1961,1,-12.106
1961,2,-14.182
1961,3,-13.838
1961,4,-2.681
1961,5,4.915
1961,6,9.444
1961,7,10.662
1961,8,8.818
1961,9,4.631
1961,10,-6.317
1961,11,-13.767
1961,12,-22.26
1962,1,-16.288
1962,2,-11.429
1962,3,-10.811
1962,4,-1.499
1962,5,3.133
1962,6,9.58
1962,7,12.327
1962,8,10.118
1962,9,3.218
1962,10,-1.843
1962,11,-11.471
1962,12,-15.232
1963,1,-11.831
1963,2,-9.88
1963,3,-8.729
1963,4,-4.161
1963,5,4.799
1963,6,7.489
1963,7,11.724
1963,8,9.775
1963,9,6.881
1963,10,-2.29
1963,11,-16.753
1963,12,-9.794
1964,1,-15.802
1964,2,-12.614
1964,3,-13.135
1964,4,-3.737
1964,5,0.906
1964,6,10.469
1964,7,11.429
1964,8,9.368
1964,9,5.878
1964,10,-2.648
1964,11,-11.137
1964,12,-23.06
1965,1,-17.821
1965,2,-17.173
1965,3,-2.132
1965,4,-1.33
1965,5,2.466
1965,6,7.359
1965,7,10.888
1965,8,8.82
1965,9,6.892
1965,10,-6.973
1965,11,-12.709
1965,12,-18.495
1966,1,-18.168
1966,2,-14.133
1966,3,-13.307
1966,4,-2.113
1966,5,2.973
1966,6,10.448
1966,7,11.255
1966,8,9.237
1966,9,5.372
1966,10,-4.372
1966,11,-11.725
1966,12,-17.129
1967,1,-18.964
1967,2,-14.699
1967,3,-7.938
1967,4,-2.065
1967,5,4.823
1967,6,10.351
1967,7,12.168
1967,8,10.77
1967,9,5.747
1967,10,-3.27
1967,11,-8.081
1967,12,-16.059
1968,1,-17.908
1968,2,-11.179
1968,3,-6.673
1968,4,-3.391
1968,5,4.767
1968,6,9.674
1968,7,12.757
1968,8,10.861
1968,9,3.631
1968,10,-4.251
1968,11,-10.614
1968,12,-21.118
1969,1,-22.292
1969,2,-13.245
1969,3,-6.731
1969,4,0.494
1969,5,5.89
1969,6,11.459
1969,7,11.676
1969,8,7.704
1969,9,5.576
1969,10,0.398
1969,11,-10.997
1969,12,-7.946
1970,1,-20.601
1970,2,-6.2
1970,3,-3.211
1970,4,-2.805
1970,5,4.835
1970,6,8.618
1970,7,10.482
1970,8,8.875
1970,9,3.58
1970,10,-5.792
1970,11,-9.271
1970,12,-17.732
1971,1,-25.176
1971,2,-13.359
1971,3,-14.69
1971,4,-3.331
1971,5,1.839
1971,6,8.795
1971,7,10.518
1971,8,10.21
1971,9,4.261
1971,10,-4.579
1971,11,-13.619
1971,12,-16.585
1972,1,-20.497
1972,2,-15.791
1972,3,-14.821
1972,4,-7.894
1972,5,3.249
1972,6,8.382
1972,7,13.176
1972,8,10.961
1972,9,3.794
1972,10,-3.558
1972,11,-10.284
1972,12,-16.889
1973,1,-22.676
1973,2,-14.665
1973,3,-8.366
1973,4,-1.229
1973,5,4.083
1973,6,9.158
1973,7,11.259
1973,8,8.599
1973,9,4.188
1973,10,-4.885
1973,11,-15.175
1973,12,-13.492
1974,1,-20.038
1974,2,-16.211
1974,3,-9.607
1974,4,-0.891
1974,5,5.814
1974,6,9.778
1974,7,11.42
1974,8,10.736
1974,9,6.761
1974,10,-3.253
1974,11,-10.903
1974,12,-15.426
1975,1,-18.211
1975,2,-16.14
1975,3,-10.506
1975,4,-4.101
1975,5,3.677
1975,6,8.174
1975,7,11.689
1975,8,9.987
1975,9,5.152
1975,10,-3.073
1975,11,-15.402
1975,12,-18.463
1976,1,-15.942
1976,2,-16.87
1976,3,-9.471
1976,4,-2.191
1976,5,3.603
1976,6,9.976
1976,7,12.18
1976,8,10.523
1976,9,4.967
1976,10,-3.86
1976,11,-5.603
1976,12,-11.38
1977,1,-6.222
1977,2,-5.424
1977,3,-10.547
1977,4,-3.238
1977,5,3.646
1977,6,10.695
1977,7,13.269
1977,8,12.316
1977,9,5.528
1977,10,-1.974
1977,11,-16.203
1977,12,-19.115
1978,1,-11.885
1978,2,-8.665
1978,3,-6.033
1978,4,-0.424
1978,5,6.131
1978,6,8.797
1978,7,11.322
1978,8,11.778
1978,9,5.959
1978,10,-1.96
1978,11,-9.356
1978,12,-12.789
1979,1,-13.247
1979,2,-20.353
1979,3,-5.67
1979,4,-1.3
1979,5,5.849
1979,6,9.483
1979,7,12.601
1979,8,11.547
1979,9,6.636
1979,10,0.472
1979,11,-5.325
1979,12,-19.856
1980,1,-17.899
1980,2,-7.806
1980,3,-6.942
1980,4,0.555
1980,5,4.84
1980,6,9.223
1980,7,11.658
1980,8,8.997
1980,9,4.455
1980,10,-1.235
1980,11,-7.262
1980,12,-23.96
1981,1,-5.492
1981,2,-9.476
1981,3,-2.545
1981,4,-2.152
1981,5,7.145
1981,6,9.747
1981,7,11.136
1981,8,9.742
1981,9,4.558
1981,10,-2.549
1981,11,-11.154
1981,12,-15.569
1982,1,-20.467
1982,2,-14.09
1982,3,-7.845
1982,4,-3.444
1982,5,3.495
1982,6,9.23
1982,7,10.979
1982,8,9.942
1982,9,4.929
1982,10,-7.576
1982,11,-11.393
1982,12,-11.642
1983,1,-16.174
1983,2,-10.958
1983,3,-6.293
1983,4,-0.509
1983,5,5.568
1983,6,10.615
1983,7,12.111
1983,8,9.195
1983,9,3.041
1983,10,-3.648
1983,11,-8.336
1983,12,-14.225
1984,1,-15.283
1984,2,-14.685
1984,3,-2.675
1984,4,-1.863
1984,5,4.623
1984,6,10.624
1984,7,11.767
1984,8,9.946
1984,9,5.802
1984,10,-2.639
1984,11,-12.5
1984,12,-13.98
1985,1,-6.606
1985,2,-16.355
1985,3,-7.825
1985,4,-7.135
1985,5,3.181
1985,6,8.277
1985,7,12.313
1985,8,9.147
1985,9,4.352
1985,10,-5.888
1985,11,-16.153
1985,12,-7.89
1986,1,-10.898
1986,2,-10.94
1986,3,-9.541
1986,4,-5.071
1986,5,4.858
1986,6,10.052
1986,7,11.985
1986,8,8.554
1986,9,5.277
1986,10,-1.083
1986,11,-9.842
1986,12,-8.551
1987,1,-11.365
1987,2,-9.059
1987,3,-7.662
1987,4,-0.965
1987,5,4.986
1987,6,9.048
1987,7,11.541
1987,8,10.631
1987,9,4.339
1987,10,-0.748
1987,11,-8.992
1987,12,-15.753
1988,1,-14.424
1988,2,-10.245
1988,3,-4.836
1988,4,-1.172
1988,5,5.805
1988,6,10.583
1988,7,12.758
1988,8,10.163
1988,9,4.763
1988,10,-4.501
1988,11,-12.781
1988,12,-12.48
1989,1,-24.652
1989,2,-13.849
1989,3,-9.59
1989,4,-0.345
1989,5,4.75
1989,6,10.001
1989,7,12.892
1989,8,11.298
1989,9,6.335
1989,10,-3.776
1989,11,-14.433
1989,12,-10.915
1990,1,-16.926
1990,2,-22.531
1990,3,-6.247
1990,4,0.551
1990,5,6.632
1990,6,11.609
1990,7,12.848
1990,8,11.177
1990,9,5.372
1990,10,-4.63
1990,11,-17.174
1990,12,-16.484
1991,1,-16.216
1991,2,-12.31
1991,3,-8.384
1991,4,-0.311
1991,5,5.145
1991,6,11.309
1991,7,11.389
1991,8,9.367
1991,9,6.378
1991,10,-3.63
1991,11,-9.982
1991,12,-13.893
1992,1,-12.646
1992,2,-14.737
1992,3,-8.354
1992,4,-2.477
1992,5,3.244
1992,6,10.432
1992,7,12.414
1992,8,9.602
1992,9,0.039
1992,10,-4.957
1992,11,-8.88
1992,12,-17.199
1993,1,-16.491
1993,2,-10.2
1993,3,-5.891
1993,4,1.156
1993,5,7.509
1993,6,11.21
1993,7,13.852
1993,8,10.952
1993,9,4.764
1993,10,-0.969
1993,11,-10.008
1993,12,-10.811
1994,1,-11.952
1994,2,-14.221
1994,3,-8.233
1994,4,0.086
1994,5,5.622
1994,6,10.879
1994,7,12.438
1994,8,11.543
1994,9,5.222
1994,10,-4.052
1994,11,-14.998
1994,12,-15.691
1995,1,-14.865
1995,2,-11.431
1995,3,-12.063
1995,4,1.263
1995,5,6.258
1995,6,10.5
1995,7,12.377
1995,8,10.774
1995,9,8.306
1995,10,-1.497
1995,11,-12.035
1995,12,-14.49
1996,1,-20.842
1996,2,-14.792
1996,3,-5.849
1996,4,-0.7
1996,5,6.625
1996,6,10.736
1996,7,12.344
1996,8,9.77
1996,9,3.723
1996,10,-8.17
1996,11,-13.552
1996,12,-17.595
1997,1,-16.788
1997,2,-5.523
1997,3,-9.279
1997,4,-0.109
1997,5,6.279
1997,6,11.991
1997,7,13.959
1997,8,11.437
1997,9,6.715
1997,10,-6.374
1997,11,-7.787
1997,12,-15.909
1998,1,-16.085
1998,2,-8.795
1998,3,-5.31
1998,4,0.438
1998,5,4.228
1998,6,9.763
1998,7,11.595
1998,8,8.556
1998,9,5.188
1998,10,-2.189
1998,11,-10.078
1998,12,-16.608
1999,1,-18.662
1999,2,-19.255
1999,3,-8.485
1999,4,-1.585
1999,5,4.646
1999,6,10.887
1999,7,12.244
1999,8,10.453
1999,9,5.477
1999,10,-3.752
1999,11,-12.667
1999,12,-18.023
2000,1,-16.464
2000,2,-7.558
2000,3,-4.941
2000,4,-0.546
2000,5,4.296
2000,6,10.738
2000,7,11.191
2000,8,9.242
2000,9,4.225
2000,10,-3.168
2000,11,-7.147
2000,12,-10.611
2001,1,-8.254
2001,2,-9.524
2001,3,-5.676
2001,4,-0.726
2001,5,3.298
2001,6,12.122
2001,7,11.745
2001,8,11.369
2001,9,6.221
2001,10,-5.669
2001,11,-12.769
2001,12,-18.996
2002,1,-10.641
2002,2,-10.511
2002,3,-9.211
2002,4,-4.125
2002,5,6.035
2002,6,10.009
2002,7,12.694
2002,8,10.356
2002,9,6.009
2002,10,0.384
2002,11,-3.448
2002,12,-10.381
2003,1,-11.694
2003,2,-5.45
2003,3,-7.92
2003,4,-0.467
2003,5,5.209
2003,6,10.617
2003,7,13.28
2003,8,10.661
2003,9,4.859
2003,10,0.53
2003,11,-11.268
2003,12,-15.404
2004,1,-19.388
2004,2,-7.956
2004,3,-8.35
2004,4,0.017
2004,5,7.394
2004,6,12.42
2004,7,14.0
2004,8,13.351
2004,9,2.643
2004,10,-1.208
2004,11,-7.655
2004,12,-12.281
2005,1,-14.155
2005,2,-11.748
2005,3,-4.346
2005,4,-0.02
2005,5,7.264
2005,6,11.768
2005,7,13.393
2005,8,11.482
2005,9,6.324
2005,10,-2.329
2005,11,-14.906
2005,12,-9.386
2006,1,-19.41
2006,2,-10.806
2006,3,-9.753
2006,4,-2.126
2006,5,5.874
2006,6,9.766
2006,7,12.071
2006,8,8.873
2006,9,6.238
2006,10,-0.915
2006,11,-16.079
2006,12,-12.616
2007,1,-15.208
2007,2,-13.702
2007,3,-15.107
2007,4,0.665
2007,5,5.583
2007,6,10.828
2007,7,11.764
2007,8,11.291
2007,9,6.054
2007,10,-2.943
2007,11,-6.01
2007,12,-13.481
2008,1,-16.759
2008,2,-14.158
2008,3,-5.818
2008,4,-3.218
2008,5,4.338
2008,6,8.782
2008,7,10.315
2008,8,9.73
2008,9,5.133
2008,10,-6.551
2008,11,-11.805
2008,12,-16.214
2009,1,-17.242
2009,2,-13.766
2009,3,-10.122
2009,4,-2.159
2009,5,6.218
2009,6,9.969
2009,7,13.554
2009,8,9.675
2009,9,5.59
2009,10,0.25
2009,11,-13.342
2009,12,-13.082
2010,1,-13.96
2010,2,-8.309
2010,3,-7.324
2010,4,-1.044
2010,5,6.485
2010,6,9.386
2010,7,10.443
2010,8,10.163
2010,9,5.981
2010,10,-1.331
2010,11,-8.873
2010,12,-19.08
2011,1,-14.056
2011,2,-14.425
2011,3,-9.02
2011,4,-1.378
2011,5,5.34
2011,6,9.455
2011,7,11.336
2011,8,9.263
2011,9,5.595
2011,10,-1.69
2011,11,-16.443
2011,12,-12.373
2012,1,-23.893
2012,2,-8.727
2012,3,-11.045
2012,4,0.233
2012,5,4.11
2012,6,9.906
2012,7,10.422
2012,8,9.497
2012,9,4.359
2012,10,-3.895
2012,11,-13.973
2012,12,-16.587
2013,1,-10.861
2013,2,-8.552
2013,3,-8.836
2013,4,-6.319
2013,5,3.557
2013,6,12.875
2013,7,13.273
2013,8,10.64
2013,9,4.776
2013,10,0.698
2013,11,-11.009
2013,12,-15.65
2014,1,-6.357
2014,2,-12.703
2014,3,-7.437
2014,4,-0.961
2014,5,7.242
2014,6,8.941
2014,7,12.157
2014,8,10.502
2014,9,5.779
2014,10,-3.731
2014,11,-6.079
2014,12,-8.058
2015,1,-13.364
2015,2,-9.207
2015,3,-6.099
2015,4,0.09
2015,5,7.127
2015,6,11.748
2015,7,12.427
2015,8,10.403
2015,9,3.752
2015,10,0.387
2015,11,-9.783
2015,12,-12.537
2016,1,-8.497
2016,2,-6.117
2016,3,-3.687
2016,4,2.49
2016,5,7.691
2016,6,11.535
2016,7,13.646
2016,8,11.655
2016,9,6.145
2016,10,-1.848
2016,11,-9.271
2016,12,-15.259
2017,1,-16.732
2017,2,-12.017
2017,3,-11.971
2017,4,1.059
2017,5,5.409
2017,6,10.409
2017,7,13.023
2017,8,10.227
2017,9,5.997
2017,10,-1.573
2017,11,-11.657
2017,12,-9.266
2018,1,-14.075
2018,2,-12.192
2018,3,-6.97
2018,4,-0.715
2018,5,4.501
2018,6,10.035
2018,7,13.024
2018,8,10.023
2018,9,7.458
2018,10,1.372
2018,11,-6.571
2018,12,-11.599
2019,1,-13.613
2019,2,-10.962
2019,3,-1.775
2019,4,-0.327
2019,5,6.009
2019,6,12.831
2019,7,15.116
2019,8,11.943
2019,9,6.325
2019,10,-0.607
2019,11,-5.006
2019,12,-12.536
2020,1,-23.689
2020,2,-12.898
2020,3,-10.138
2020,4,-1.358
2020,5,7.033
2020,6,10.147
2020,7,12.972
2020,8,11.238
2020,9,6.038
2020,10,-1.583
2020,11,-11.102
2020,12,-12.128
